panelist,week_number,treatment_group,cohort_period,prop_expenditure_fruit_vegetables
46,28,0,0,14.0961639516553
46,29,0,0,6.27450980392157
46,30,0,0,6.01939302354867
46,31,0,0,7.46118458884416
46,32,0,0,14.0961639516553
46,33,0,0,4.8424289008455
46,34,0,0,7.21215663354763
46,36,0,0,4.80560251147066
46,37,0,0,6.19580640075674
46,38,0,0,3.94680394680395
46,39,0,0,4.07232943321684
46,40,0,0,3.54727725708862
46,41,0,0,0
46,42,0,0,6.47708165801594
46,43,0,0,6.47708165801594
46,44,0,0,8.79213483146067
46,45,0,0,13.272921108742
46,46,0,0,4.44521019986216
46,47,0,0,10.5225988700565
46,48,0,0,7.31214403821422
46,49,0,0,1.80310880829016
46,50,0,0,6.28500311138768
46,51,0,0,13.272921108742
46,52,0,0,1.80310880829016
47,1,0,0,16.7935871743487
47,2,0,0,6.07661822985469
47,3,0,0,8.4006734006734
47,4,0,0,4.14808809620322
47,5,0,0,15.5294117647059
47,6,0,0,0
47,7,0,0,21.1490612983488
47,8,0,0,9.02416641174671
47,9,0,0,6.8190061661226
47,10,0,0,6.81313803817133
47,11,0,0,14.4439208294062
47,12,0,0,8.9267461669506
47,13,0,0,27.8142076502732
47,14,0,0,9.46024376088218
47,15,0,0,7.12107147593158
47,16,0,0,9.27083333333333
47,17,0,0,3.02670623145401
47,18,0,0,6.81313803817133
47,19,0,0,0
47,20,0,0,27.8314028314028
47,21,0,0,11.8661257606491
47,22,0,0,0
47,23,0,0,22.6400730816078
47,24,0,0,16.5721761883995
47,25,0,0,10.7666143380429
47,26,0,0,3.9935781657636
47,27,0,0,0
47,28,0,0,22.6400730816078
47,29,0,0,3.9935781657636
47,30,0,0,10.7666143380429
47,31,0,0,5.28245518739815
47,32,0,0,9.47762228072606
47,33,0,0,16.1657189277011
47,34,0,0,5.05603335939536
47,35,0,0,27.4336283185841
47,36,0,0,1.80878552971576
47,37,0,0,0.977385971636642
47,38,0,0,13.4251755807672
47,39,0,0,15.0997150997151
47,40,0,0,2.92604028819291
47,41,0,0,12.8898790579249
47,42,0,0,0
47,43,0,0,17.2210133664905
47,44,0,0,3.64695065890285
47,45,0,0,7.77295733911786
47,46,0,0,9.71996753246753
47,47,0,0,7.70527104203726
47,48,0,0,2.91911615649706
47,49,0,0,0
47,50,0,0,1.83925811437403
47,51,0,0,12.5376992675571
47,52,0,0,9.71996753246753
48,2,1,46,45.1892159287658
48,3,1,46,44.4013303769401
48,4,1,46,41.1978485244948
48,5,1,46,59.9886893821575
48,6,1,46,50.2144607843137
48,7,1,46,48.5238862050456
48,8,1,46,40.2551381998583
48,9,1,46,52.5291828793774
48,10,1,46,43.7486910994764
48,11,1,46,56.3844086021505
48,12,1,46,47.3084886128364
48,13,1,46,52.5291828793774
48,14,1,46,47.3084886128364
48,15,1,46,51.6784741144414
48,16,1,46,28.7477954144621
48,17,1,46,51.5525378819243
48,18,1,46,46.6552315608919
48,19,1,46,66.0372848948375
48,20,1,46,60.7580077142378
48,21,1,46,47.0626546828188
48,22,1,46,39.7926937176084
48,23,1,46,30.4038004750594
48,24,1,46,35.4643082754264
48,25,1,46,53.7997085155111
48,26,1,46,29.4331192404356
48,27,1,46,39.7926937176084
48,28,1,46,29.4331192404356
48,29,1,46,53.7997085155111
48,30,1,46,37.0603674540682
48,31,1,46,46.0656089193825
48,32,1,46,52.3534961736031
48,33,1,46,49.8916744042092
48,34,1,46,52.8413681659036
48,35,1,46,45.0803796242495
48,36,1,46,14.5934855091049
48,37,1,46,37.0603674540682
48,38,1,46,45.0803796242495
48,39,1,46,50.5378805218586
48,40,1,46,22.3486387647298
48,41,1,46,36.2222517612654
48,42,1,46,19.7383788834384
48,43,1,46,57.0962479608483
48,44,1,46,39.38716170879
48,45,1,46,27.0253164556962
48,46,1,46,47.6809954751131
48,47,1,46,22.544145379736
48,48,1,46,33.3167743003809
48,50,1,46,22.6999759788614
48,51,1,46,32.9102649743932
48,52,1,46,55.4261704681873
48,53,1,46,84.7341337907376
49,1,0,0,27.5625504439064
49,2,0,0,12.5593105451728
49,3,0,0,17.0822756458116
49,4,0,0,26.1845057410585
49,5,0,0,7.62289981331674
49,6,0,0,23.6051502145923
49,7,0,0,17.3128505242624
49,8,0,0,15.3328948330045
49,9,0,0,7.34600178548654
49,10,0,0,13.8847627237902
49,11,0,0,11.8868192805346
49,12,0,0,23.5358213020975
49,13,0,0,19.7317096375226
49,14,0,0,26.0069044879172
49,15,0,0,23.1547619047619
49,16,0,0,17.3300387338053
49,17,0,0,9.58359821996186
49,18,0,0,11.3603969804149
49,19,0,0,9.54030954030954
49,20,0,0,15.1639344262295
49,21,0,0,9.80392156862745
49,22,0,0,21.5308689761951
49,23,0,0,14.7665812695702
49,24,0,0,14.9750623441397
49,25,0,0,44.7325327510917
49,26,0,0,25.1676873724118
49,27,0,0,17.3150919196238
49,28,0,0,16.9436650118714
49,29,0,0,22.2285551439156
49,30,0,0,11.2227805695142
49,31,0,0,14.9750623441397
49,32,0,0,25.1676873724118
49,33,0,0,17.3150919196238
49,34,0,0,22.2285551439156
49,35,0,0,11.2227805695142
49,37,0,0,9.97983870967742
49,38,0,0,16.875900391027
49,39,0,0,16.9396669396669
49,40,0,0,21.8879056047198
49,41,0,0,16.2672811059908
49,42,0,0,12.4595893403233
49,43,0,0,20.7355864811133
49,44,0,0,16.9726359542778
49,45,0,0,14.9880964703447
49,46,0,0,20.2161894545755
49,47,0,0,7.55005089921955
49,48,0,0,4.24042815973652
49,49,0,0,12.5141306805336
49,50,0,0,13.6999214454046
49,51,0,0,10.2579218865144
49,52,0,0,6.60333426469219
50,1,0,0,13.2527372262774
50,2,0,0,17.6668536174986
50,3,0,0,5.93267882187938
50,4,0,0,19.900212661541
50,5,0,0,1.26680455015512
50,6,0,0,18.0455106720762
50,7,0,0,3.51255886970173
50,8,0,0,23.8946059029741
50,9,0,0,14.635231316726
50,10,0,0,18.1725108779114
50,11,0,0,17.7239000940537
50,12,0,0,10.3594080338266
50,13,0,0,8.05651011836579
50,14,0,0,20.2994275649494
50,15,0,0,4.11670663469225
50,16,0,0,9.46532383525751
50,17,0,0,35.4260089686099
50,18,0,0,19.2343088533039
50,19,0,0,17.7867453049822
50,20,0,0,19.9936292206413
50,21,0,0,6.966618287373
50,22,0,0,25.1127297953521
50,23,0,0,5.19615484541439
50,24,0,0,17.8755690440061
50,25,0,0,29.9732620320856
50,26,0,0,23.3653007846556
50,27,0,0,19.3945613134941
50,28,0,0,19.8331015299026
50,29,0,0,12.7568995889607
50,30,0,0,4.8202614379085
50,31,0,0,14.8358113167184
50,32,0,0,15.9257660768235
50,33,0,0,14.8889147376992
50,34,0,0,14.5365704687739
50,35,0,0,21.2938552017846
50,36,0,0,14.8891086311626
50,37,0,0,10.5731539357983
50,38,0,0,11.0091743119266
50,39,0,0,10.0503612874973
50,40,0,0,9.30466912999664
50,41,0,0,6.97720515361744
50,42,0,0,29.6296296296296
50,43,0,0,7.87484250314994
50,44,0,0,7.87484250314994
50,45,0,0,6.15178571428571
50,46,0,0,27.5473303552436
50,47,0,0,1.63934426229508
50,48,0,0,22.2065063649222
50,49,0,0,22.2065063649222
50,50,0,0,30.0847457627119
50,51,0,0,14.4746509919177
50,52,0,0,7.41970021413276
50,53,0,0,20.3419707385863
51,1,0,0,10.4441650953279
51,2,0,0,7.40654205607477
51,3,0,0,10.0991253644315
51,4,0,0,10.139603232917
51,5,0,0,3.94637258081955
51,6,0,0,7.62344004340749
51,7,0,0,12.0645397873121
51,8,0,0,6.04514229636899
51,9,0,0,7.40572053197304
51,10,0,0,15.2052832590707
51,11,0,0,5.50880541337729
51,12,0,0,5.8570450767576
51,13,0,0,7.40572053197304
51,14,0,0,5.5792303153478
51,15,0,0,3.7110178556735
51,16,0,0,8.41772151898734
51,17,0,0,7.75576223210675
51,18,0,0,15.0658338960162
51,19,0,0,4.28042980447419
51,20,0,0,5.50376612722798
51,21,0,0,6.38807559222784
51,22,0,0,6.62057044079516
51,23,0,0,0.644916540212443
51,24,0,0,9.14235320055854
51,25,0,0,3.13849025784623
51,26,0,0,2.15402969247084
51,27,0,0,2.46182611405422
51,28,0,0,5.21928234867706
51,29,0,0,7.51321130428123
51,30,0,0,13.780701754386
51,31,0,0,5.49885860077884
51,32,0,0,4.46922689921181
51,33,0,0,5.16960555201473
51,34,0,0,6.45825292679789
51,35,0,0,3.07805506162242
51,36,0,0,4.98127666985979
51,37,0,0,9.7707423580786
51,38,0,0,6.07688634192932
51,39,0,0,7.24103585657371
51,40,0,0,7.24103585657371
51,41,0,0,10.1420945793549
51,42,0,0,3.98547734961631
51,43,0,0,7.52377400708559
51,44,0,0,9.61770927772741
51,45,0,0,7.25777872280105
51,46,0,0,8.12772133526851
51,47,0,0,7.47889965614254
51,48,0,0,5.39335237962511
51,49,0,0,11.3027108433735
51,50,0,0,7.25777872280105
51,51,0,0,3.94132344644153
51,52,0,0,5.79439252336449
52,43,0,0,26.9654665686995
52,47,0,0,9.2983733915999
52,48,0,0,15.4030710172745
52,49,0,0,15.4030710172745
52,50,0,0,7.61487964989059
52,52,0,0,9.2983733915999
53,1,0,0,30.7066036787617
53,2,0,0,31.5504400812458
53,3,0,0,22.374156055038
53,4,0,0,17.8032020344701
53,5,0,0,15.086782376502
53,6,0,0,27.4740484429066
53,7,0,0,20.0346525624658
53,8,0,0,38.1108118507118
53,9,0,0,11.2567871805059
53,10,0,0,19.7366199561033
53,11,0,0,22.0725216234198
53,12,0,0,23.8219895287958
53,13,0,0,27.0056497175141
53,14,0,0,18.0218267623636
53,15,0,0,19.3044448577274
53,16,0,0,22.8697571743929
53,17,0,0,20.309670409272
53,18,0,0,22.7138914443422
53,19,0,0,32.546749777382
53,20,0,0,18.7198553054662
53,21,0,0,30.9181897302002
53,22,0,0,25.0045036930283
53,23,0,0,29.2711957516938
53,24,0,0,30.7043891095824
53,25,0,0,15.7907907907908
53,26,0,0,29.6829710144928
53,27,0,0,24.8722627737226
53,28,0,0,20.9908361970218
53,29,0,0,25.235531628533
53,30,0,0,22.6476578411405
53,31,0,0,31.4876467496058
53,32,0,0,26.2617239839214
53,33,0,0,22.7895498255468
53,34,0,0,17.6964201123367
53,35,0,0,30.9415635281216
53,36,0,0,22.6476578411405
53,37,0,0,30.9415635281216
53,38,0,0,17.6964201123367
53,39,0,0,22.1218763700132
53,40,0,0,25.6257955027577
53,41,0,0,25.7221168037107
53,42,0,0,22.6934984520124
53,43,0,0,27.9876041061398
53,44,0,0,22.1218763700132
53,45,0,0,29.3971513746274
53,46,0,0,24.3512371756186
53,47,0,0,19.3708609271523
53,48,0,0,22.5797373358349
53,49,0,0,14.6391106935964
53,50,0,0,30.0060679611651
53,51,0,0,17.0655752291129
53,52,0,0,19.3708609271523
53,53,0,0,41.2260177819373
54,1,0,0,10.2463734745568
54,2,0,0,6.14454797280282
54,3,0,0,18.6269860090111
54,4,0,0,17.4176776429809
54,5,0,0,16.7084377610693
54,6,0,0,24.1320914479255
54,7,0,0,22.3934855314818
54,8,0,0,21.5021351419241
54,9,0,0,4.98420498420498
54,10,0,0,18.7612593291584
54,11,0,0,6.69280313637637
54,12,0,0,15.2813629323696
54,13,0,0,7.60233918128655
54,14,0,0,12.8451988852293
54,15,0,0,10.6422396047756
54,16,0,0,24.6418683038401
54,17,0,0,9.07926341072858
54,18,0,0,12.8451988852293
54,19,0,0,6.69280313637637
54,20,0,0,9.07926341072858
54,21,0,0,7.60233918128655
55,1,1,20,7.93021411578113
55,2,1,20,0
55,3,1,20,13.1972111553785
55,4,1,20,7.1086250207434
55,5,1,20,0
55,6,1,20,13.446088794926
55,7,1,20,11.3488727550631
55,8,1,20,0
55,9,1,20,0
55,10,1,20,0
55,11,1,20,23.3320173707067
55,12,1,20,5.61207745323269
55,13,1,20,4.00091869196294
55,14,1,20,24.3408951563458
55,15,1,20,8.16981805208705
55,16,1,20,3.99680255795364
55,17,1,20,0
55,18,1,20,1.476305960384
55,19,1,20,0
55,20,1,20,0
55,21,1,20,26.8210050818747
55,22,1,20,0
55,23,1,20,0
55,24,1,20,0
55,25,1,20,12.407211028632
55,26,1,20,26.0917030567686
55,27,1,20,0
55,28,1,20,6.77506775067751
55,29,1,20,0
55,30,1,20,0
55,31,1,20,3.22669937471031
55,32,1,20,0
55,33,1,20,0
55,34,1,20,0
55,35,1,20,18.9846416382253
55,36,1,20,11.1359404096834
55,37,1,20,2.82167042889391
55,38,1,20,0
55,39,1,20,0
55,40,1,20,14.8966500356379
55,41,1,20,14.7521160822249
55,42,1,20,13.8504155124654
55,43,1,20,16.3860026274931
55,44,1,20,7.84583620096352
55,45,1,20,0
55,46,1,20,0
55,47,1,20,0
55,48,1,20,0
55,49,1,20,0
55,50,1,20,32.949876746097
55,51,1,20,0
55,52,1,20,23.6157438292195
56,6,0,0,20.8308605341246
56,7,0,0,26.8190598840953
56,8,0,0,32.4700949562215
56,9,0,0,22.4979184013322
56,10,0,0,10.8359133126935
56,11,0,0,27.936459447075
56,12,0,0,23.4158117079059
56,13,0,0,3.52389878163074
56,14,0,0,18.3966325456807
56,15,0,0,14.0157662879666
56,16,0,0,24.7983378147152
56,17,0,0,36.258971291866
56,18,0,0,23.9214069799395
56,19,0,0,25.5457803844901
56,20,0,0,18.6242038216561
56,21,0,0,46.0187353629977
56,22,0,0,34.640522875817
56,23,0,0,22.5819344524381
56,24,0,0,30.1998841251448
56,25,0,0,28.6943249618427
56,26,0,0,10.9401936082748
56,27,0,0,24.781181619256
56,28,0,0,31.0183271324239
56,29,0,0,24.781181619256
56,30,0,0,23.739079790332
56,31,0,0,5.63178047223995
56,32,0,0,15.7746184403094
56,33,0,0,27.7192242833052
56,34,0,0,27.4282077798107
56,35,0,0,41.5242652084757
56,36,0,0,23.3713742272943
56,37,0,0,17.0519696689477
56,38,0,0,21.3749746501724
56,39,0,0,21.371102916527
56,40,0,0,13.3037694013304
56,41,0,0,26.5244667503137
56,42,0,0,39.29173693086
56,43,0,0,28.6980749746707
56,44,0,0,9.35786106032907
56,45,0,0,32.1084864391951
56,46,0,0,10.4894259818731
56,47,0,0,27.5084554678692
56,48,0,0,16.5963728384648
56,49,0,0,21.6089175396186
56,50,0,0,4.10161793925632
56,51,0,0,14.4896987828925
56,52,0,0,6.59340659340659
57,1,0,0,8.02587446094873
57,2,0,0,3.77938517179024
57,3,0,0,14.2618570474282
57,4,0,0,8.51544837980407
57,5,0,0,7.22964763061968
57,6,0,0,13.1740614334471
57,7,0,0,11.9620586685403
57,8,0,0,16.0634605850273
57,9,0,0,4.32493418578413
57,10,0,0,9.92275698158051
57,11,0,0,12.6256652868125
57,12,0,0,3.95874916833001
57,13,0,0,5.74740400869355
57,14,0,0,15.1322751322751
57,15,0,0,3.21261682242991
57,16,0,0,0
57,17,0,0,0
57,18,0,0,0
57,19,0,0,38.4285714285714
57,20,0,0,19.3848085373509
57,21,0,0,18.3838383838384
57,22,0,0,12.9428172942817
57,23,0,0,8.3710407239819
57,24,0,0,42.2787738577212
57,25,0,0,0
57,26,0,0,30.5118110236221
57,27,0,0,9.74349839686498
57,28,0,0,3.14285714285714
57,29,0,0,9.1156462585034
57,30,0,0,0
57,31,0,0,8.7248322147651
57,32,0,0,2.30305189358967
57,33,0,0,0
57,34,0,0,20.8398133748056
57,35,0,0,8.59205776173285
57,36,0,0,17.5561797752809
57,37,0,0,11.1359820928931
57,38,0,0,35.9375
57,39,0,0,8.64661654135338
57,40,0,0,30.316091954023
57,41,0,0,11.1359820928931
57,42,0,0,20.8398133748056
57,43,0,0,17.5561797752809
58,1,0,0,7.33188720173536
59,1,1,6,3.60473909755483
59,2,1,6,6.22727272727273
59,3,1,6,13.2423949782714
59,4,1,6,8.54264782836211
59,5,1,6,11.0601833399761
59,6,1,6,5.52277941658473
59,7,1,6,3.66308400965124
59,8,1,6,15.3882176641379
59,9,1,6,8.20381664371434
59,10,1,6,12.4881931413171
59,11,1,6,1.80125357512323
59,12,1,6,10.0738080989427
59,13,1,6,6.28167930925997
59,14,1,6,9.728345896743
59,15,1,6,9.71096607616725
59,16,1,6,6.20505444832546
59,17,1,6,1.89147653386925
59,18,1,6,8.29552264360928
59,19,1,6,4.59022318604861
59,20,1,6,18.4572662758408
59,21,1,6,4.73525914527523
59,22,1,6,7.56155825064315
59,23,1,6,5.91392741782254
59,24,1,6,7.87937743190661
59,25,1,6,14.3005787864993
59,26,1,6,5.30132964945605
59,27,1,6,4.97438662712321
59,28,1,6,6.47542358664654
59,29,1,6,7.76538620404791
59,30,1,6,6.5984188120819
59,31,1,6,3.45448311332076
59,32,1,6,5.14838498114445
59,33,1,6,5.28591087437189
59,34,1,6,7.50823271130626
59,35,1,6,5.21405618326941
59,36,1,6,2.95074049692852
59,37,1,6,9.3666273711285
59,38,1,6,4.05710361067504
59,39,1,6,6.41509433962264
59,40,1,6,6.36611345058212
59,41,1,6,6.92300829690427
59,42,1,6,10.9402530834535
59,43,1,6,7.17795218105494
59,44,1,6,4.995004995005
59,45,1,6,8.52565538875196
59,46,1,6,4.65008137642409
59,47,1,6,2.24549873348395
59,48,1,6,4.96449569772898
59,49,1,6,3.04463945059138
59,50,1,6,8.35369917796045
59,51,1,6,4.29371163485474
59,52,1,6,4.65008137642409
59,53,1,6,0
61,1,0,0,0
61,2,0,0,59.7938144329897
61,3,0,0,14.4399876581302
61,4,0,0,0
61,5,0,0,0
61,6,0,0,9.86193293885602
61,7,0,0,0
61,8,0,0,0
61,9,0,0,0
61,10,0,0,14.4399876581302
61,11,0,0,0
61,12,0,0,0
61,14,0,0,0
62,1,1,43,0
62,2,1,43,24.2863383735239
62,3,1,43,6.18523465205177
62,4,1,43,18.0506478209658
62,5,1,43,21.5339233038348
62,6,1,43,21.6799959248128
62,7,1,43,10.1955967117075
62,8,1,43,11.9259949421004
62,9,1,43,8.18384335795521
62,10,1,43,17.7127119872445
62,11,1,43,10.5769230769231
62,12,1,43,20.2573707104882
62,13,1,43,12.8783584627593
62,14,1,43,16.116588084012
62,15,1,43,19.1956742142616
62,16,1,43,40.5094679891794
62,17,1,43,7.37473535638673
62,18,1,43,27.18938357899
62,19,1,43,15.2179090259586
62,20,1,43,13.6841446627456
62,21,1,43,21.1474363520318
62,22,1,43,10.2077204243559
62,23,1,43,13.8308869133761
62,24,1,43,13.0303446381985
62,25,1,43,22.0173985086993
62,26,1,43,8.86589964227014
62,27,1,43,13.8672272326575
62,28,1,43,0
62,29,1,43,6.97842593708569
62,30,1,43,0
62,31,1,43,22.0173985086993
62,32,1,43,6.97842593708569
62,33,1,43,5.09723643807574
62,34,1,43,16.2463037049922
62,35,1,43,9.89247311827957
62,36,1,43,17.2977674688315
62,37,1,43,33.9982653946227
62,38,1,43,12.7482279097451
62,39,1,43,13.6217801815015
62,40,1,43,9.1078727563533
62,42,1,43,19.5801259622113
62,43,1,43,22.4330900243309
62,44,1,43,18.1918856337461
62,45,1,43,17.134190247116
62,46,1,43,0
62,47,1,43,14.877119824762
62,48,1,43,10.8684863523573
62,49,1,43,19.2164311810643
62,50,1,43,14.127190632892
62,51,1,43,22.5541244176487
62,52,1,43,28.6537077033837
62,53,1,43,14.2164439436887
64,1,0,0,8.02395209580838
64,2,0,0,10.0407412274938
64,3,0,0,4.10030768531879
64,4,0,0,10.6981416373682
64,5,0,0,9.83909710230823
64,6,0,0,14.1964191121941
64,7,0,0,10.8504398826979
64,8,0,0,11.1010375742923
64,9,0,0,10.9566517189836
64,10,0,0,2.50242483026188
64,11,0,0,11.971454058876
64,12,0,0,5.00699300699301
64,13,0,0,5.00699300699301
64,29,0,0,12.7516158818098
64,30,0,0,2.68730831020885
64,31,0,0,14.2683075423419
64,32,0,0,18.4155398971624
64,33,0,0,7.53424657534247
64,34,0,0,3.84995064165844
64,35,0,0,3.84995064165844
64,36,0,0,14.2683075423419
64,37,0,0,12.7516158818098
64,38,0,0,16.6496598639456
64,39,0,0,11.014549360414
64,40,0,0,3.61227082955164
64,41,0,0,10.5984740104912
64,42,0,0,15.4007786910574
64,43,0,0,7.49254382774424
64,44,0,0,5.05917846368067
64,45,0,0,7.37974961563804
64,46,0,0,2.20097821253891
64,47,0,0,1.53227054635505
64,48,0,0,10.9027919298961
64,49,0,0,6.08276063752011
64,50,0,0,6.19750402529688
64,51,0,0,2.50351617440225
64,52,0,0,4.35246679316888
64,53,0,0,0
65,1,0,0,4.9413607803543
65,2,0,0,2.71869100062933
65,3,0,0,14.614499424626
65,4,0,0,2.44250179874002
65,5,0,0,2.44287202043608
65,6,0,0,5.58397271952259
65,7,0,0,12.4203821656051
65,8,0,0,0
65,9,0,0,2.27917888318147
65,10,0,0,3.53310893054252
65,11,0,0,6.83307910097806
65,12,0,0,2.75242791049351
65,13,0,0,4.83073411943705
65,14,0,0,6.54651769046833
65,15,0,0,0
65,16,0,0,2.75535830207975
65,17,0,0,3.55245595941404
65,18,0,0,7.19908132372899
65,19,0,0,2.31048805815161
65,20,0,0,7.34966592427617
65,21,0,0,6.54651769046833
65,22,0,0,3.55245595941404
65,23,0,0,7.34966592427617
65,24,0,0,7.19908132372899
65,25,0,0,2.31048805815161
66,1,0,0,22.7229601518027
66,2,0,0,9.11401597676108
66,3,0,0,10.9763746602551
66,4,0,0,16.2464568103834
66,5,0,0,8.37632660610949
66,6,0,0,8.8325066768409
66,7,0,0,16.6572451479178
66,8,0,0,24.3601895734597
66,9,0,0,5.57900894677449
66,10,0,0,12.3278773707456
66,11,0,0,33.4104581212402
66,12,0,0,0
66,13,0,0,25.2250630176449
66,14,0,0,0
66,15,0,0,15.5597131275335
66,16,0,0,12.8499710368797
66,17,0,0,26.8335125591717
66,18,0,0,19.2508893073865
66,19,0,0,11.751998271765
66,20,0,0,15.5597131275335
66,21,0,0,9.45821854912764
66,22,0,0,8.72771972956361
66,23,0,0,7.43278861360042
66,24,0,0,11.8113357114546
66,25,0,0,10.7176730951628
66,26,0,0,9.13310580204778
66,27,0,0,9.06735496655154
66,28,0,0,6.10328638497653
66,29,0,0,18.8656781036909
66,30,0,0,13.6203423967774
66,31,0,0,3.2809656737882
66,32,0,0,20.1986754966887
66,33,0,0,9.38976377952756
66,34,0,0,2.38237758889022
66,35,0,0,13.9645912074796
66,36,0,0,3.48284960422164
66,37,0,0,2.72006044578768
66,38,0,0,14.901809780516
66,39,0,0,0
66,40,0,0,9.6389935577975
66,41,0,0,7.76444111027757
66,42,0,0,22.6400180668473
66,43,0,0,8.42709022722259
66,44,0,0,9.28571428571429
66,45,0,0,10.7520891364903
66,46,0,0,5.05765729314182
66,47,0,0,7.61176920137562
66,48,0,0,6.65167095115681
66,49,0,0,10.2597829661296
66,50,0,0,11.3288426209431
66,51,0,0,9.51778941665162
66,52,0,0,12.0047543581617
66,53,0,0,17.5085616438356
67,2,0,0,19.4139194139194
67,3,0,0,19.9714693295292
67,4,0,0,20.8043457543124
67,5,0,0,20.0475200475201
67,6,0,0,13.9171639171639
67,7,0,0,22.4848075624578
67,8,0,0,8.76661226393099
67,9,0,0,2.67464367411578
67,10,0,0,0
67,11,0,0,22.3253936213161
67,12,0,0,23.1940027260336
67,13,0,0,13.2197972331818
67,14,0,0,27.7050577027341
67,15,0,0,7.70275514163756
67,16,0,0,25.1155164704129
67,17,0,0,25.080082909365
67,18,0,0,12.9368209620814
67,19,0,0,31.1281748375665
67,20,0,0,21.473075211393
67,21,0,0,18.6299852289513
67,22,0,0,14.949961508853
67,23,0,0,12.9368209620814
67,24,0,0,18.5127807900852
67,25,0,0,0
67,26,0,0,57.2844400396432
67,27,0,0,24.4368966750089
67,28,0,0,43.9878234398782
67,29,0,0,22.2458754656732
67,30,0,0,14.9659863945578
67,31,0,0,22.0471302587827
67,32,0,0,57.2844400396432
67,33,0,0,13.4215991692627
67,34,0,0,15.6282183316169
67,35,0,0,22.17125382263
67,36,0,0,19.8349242534281
67,37,0,0,14.798306217963
67,38,0,0,17.0847636651703
67,39,0,0,3.70181694685006
67,40,0,0,6.90925840626439
67,41,0,0,8.62525456764427
67,42,0,0,11.322912695387
67,43,0,0,17.3711755233494
67,44,0,0,14.283371597245
67,45,0,0,17.3711755233494
67,46,0,0,16.3486842105263
67,47,0,0,10.8418016905311
67,48,0,0,5.51270417422868
67,49,0,0,8.39232936971613
67,50,0,0,25.2867460245893
67,51,0,0,7.25609756097561
67,52,0,0,62.4793388429752
67,53,0,0,5.59774964838256
68,50,0,0,4.19266284002995
68,51,0,0,9.08683473389356
68,52,0,0,14.2768945824973
69,1,0,0,10.5982309862727
69,3,0,0,21.6921918152147
69,15,0,0,7.22100656455142
69,16,0,0,16.0635784681933
69,17,0,0,12.2106571384185
69,18,0,0,12.1789114424286
69,19,0,0,7.22100656455142
69,20,0,0,16.0214922456954
69,21,0,0,15.6743965925225
69,22,0,0,8.90003716090673
69,23,0,0,0
69,24,0,0,21.5198386012105
69,25,0,0,17.5104264970014
69,26,0,0,14.6593255333792
69,27,0,0,6.74564459930314
69,28,0,0,26.7733782645324
69,29,0,0,1.61001788908766
69,30,0,0,39.4900849858357
69,31,0,0,13.7048466146306
69,32,0,0,26.0926288323549
69,33,0,0,5.05750748385064
69,34,0,0,8.11688311688312
69,35,0,0,7.76821862348178
69,36,0,0,23.4763244256915
69,37,0,0,7.1807354603147
69,38,0,0,5.99822537710737
69,39,0,0,10.2357676825762
69,40,0,0,17.1773187300707
69,41,0,0,8.11688311688312
69,42,0,0,16.9397900939054
69,43,0,0,14.1914191419142
69,44,0,0,8.10113519091847
69,45,0,0,7.72797527047913
69,46,0,0,22.3065250379363
69,47,0,0,6.61455201443175
69,48,0,0,30.1332359919693
69,49,0,0,5.93206157965194
69,50,0,0,43.8191881918819
69,51,0,0,14.7220046985121
69,52,0,0,0
69,53,0,0,0
70,1,0,0,0
70,2,0,0,0
70,3,0,0,6.0451874734993
70,5,0,0,0
70,6,0,0,9.01354768408159
70,7,0,0,0
70,8,0,0,0
70,10,0,0,0
70,11,0,0,3.16424240752908
70,12,0,0,0
70,13,0,0,0
70,14,0,0,0
70,15,0,0,0
70,16,0,0,0
70,17,0,0,0
70,18,0,0,0
70,19,0,0,0
70,20,0,0,0
70,21,0,0,0
70,22,0,0,0
70,23,0,0,0
70,24,0,0,0
70,25,0,0,0
70,26,0,0,0
70,27,0,0,0
70,28,0,0,0
70,29,0,0,0
70,30,0,0,0
70,31,0,0,0
70,32,0,0,0
70,33,0,0,0
70,34,0,0,0
70,35,0,0,50.125313283208
70,36,0,0,0
70,37,0,0,0
70,38,0,0,0.895736295234683
70,39,0,0,0
70,40,0,0,0
70,41,0,0,0
70,42,0,0,0
70,43,0,0,0
70,44,0,0,0
70,45,0,0,0
70,46,0,0,0
70,47,0,0,0
70,48,0,0,0
70,49,0,0,0
70,50,0,0,0
70,51,0,0,0
70,52,0,0,0
71,1,0,0,0
71,2,0,0,9.84607218683652
71,3,0,0,10.2334267040149
71,4,0,0,12.1160409556314
71,5,0,0,0
71,6,0,0,0
71,7,0,0,7.40256912693229
71,8,0,0,10.5972383962735
71,9,0,0,6.17889368379757
71,10,0,0,12.7301420305103
71,11,0,0,0
71,12,0,0,0
71,13,0,0,0
71,14,0,0,21.8519610734297
71,15,0,0,9.83444526809983
71,16,0,0,6.65557404326123
71,17,0,0,0
71,18,0,0,13.9897415267022
71,19,0,0,10.9462290502793
71,20,0,0,25.4058441558442
71,21,0,0,13.4831460674157
71,22,0,0,0
71,23,0,0,0
71,24,0,0,0
71,25,0,0,0
71,26,0,0,0
71,27,0,0,11.7233009708738
71,28,0,0,13.6479888398047
71,29,0,0,9.49119373776908
71,30,0,0,0
71,31,0,0,13.6479888398047
71,32,0,0,0
71,33,0,0,9.49119373776908
71,34,0,0,0
71,35,0,0,0
71,36,0,0,17.9062247372676
